311, 0.822450, 0.899036, 0.921556, 5
314, 0.720458, 0.857722, 0.864927, 5
315, 0.690581, 0.811675, 0.817237, 5
316, 0.731467, 0.820705, 0.834780, 6
324, 0.378097, 0.463405, 0.619019, 5
325, 0.378182, 0.515782, 0.557381, 5
326, 0.551230, 0.679832, 0.676668, 6
327, 0.551533, 0.675824, 0.726756, 4
328, 0.748808, 0.833527, 0.884549, 5
329, 0.771329, 0.839540, 0.900420, 5
330, 0.493369, 0.620471, 0.609960, 6
331, 0.623391, 0.732527, 0.686365, 5
332, 0.781337, 0.859979, 0.808658, 5
333, 0.627159, 0.784124, 0.751154, 5
334, 0.465329, 0.570422, 0.539386, 6
350, 0.703520, 0.771700, 0.842307, 6
351, 0.572655, 0.665138, 0.785526, 5
354, 0.748906, 0.810945, 0.889079, 6
355, 0.679721, 0.787219, 0.830647, 6
356, 0.606782, 0.726599, 0.793590, 6
357, 0.736444, 0.845934, 0.862606, 5
358, 0.676078, 0.742282, 0.906821, 5
359, 0.828599, 0.919969, 0.944587, 6
360, 0.805412, 0.880369, 0.921984, 4
361, 0.617881, 0.736069, 0.770068, 4
362, 0.792639, 0.916758, 0.912597, 5
363, 0.542529, 0.708020, 0.710680, 6
383, 0.548638, 0.694379, 0.558375, 5
384, 0.564590, 0.819217, 0.631377, 4
385, 0.847808, 0.896832, 0.900153, 4
386, 0.649183, 0.810007, 0.748756, 5
387, 0.733266, 0.814897, 0.780574, 6
388, 0.727091, 0.848286, 0.788513, 5
389, 0.660503, 0.801108, 0.750909, 6
394, 0.663388, 0.794827, 0.762710, 4
395, 0.630024, 0.798934, 0.716743, 6
396, 0.786628, 0.882335, 0.894187, 6
410, 0.618834, 0.743478, 0.773454, 6
411, 0.857825, 0.916015, 0.936684, 5
412, 0.844693, 0.945798, 0.947181, 4
413, 0.600893, 0.712141, 0.761598, 5
429, 0.553403, 0.700639, 0.764153, 7
430, 0.425909, 0.567787, 0.674995, 6
431, 0.385322, 0.544108, 0.554689, 5
432, 0.663139, 0.767425, 0.894418, 6
433, 0.609208, 0.751421, 0.837094, 6
434, 0.817809, 0.869075, 0.912386, 4
440, 0.549583, 0.702432, 0.691900, 6
441, 0.370921, 0.567156, 0.591439, 7
442, 0.502314, 0.616750, 0.766655, 4
443, 0.616482, 0.668059, 0.790533, 5
444, 0.775634, 0.859694, 0.900143, 5
445, 0.526432, 0.621402, 0.731041, 5
446, 0.718942, 0.870592, 0.862364, 5
447, 0.779582, 0.924860, 0.899751, 4
461, 0.752215, 0.863542, 0.851075, 5
462, 0.749549, 0.787822, 0.726555, 4
463, 0.768055, 0.867024, 0.879278, 5
464, 0.829191, 0.897565, 0.933030, 5
465, 0.731857, 0.828142, 0.870005, 5
468, 0.582767, 0.712217, 0.823445, 5
469, 0.620665, 0.810127, 0.789055, 5
470, 0.718758, 0.930419, 0.873443, 5
471, 0.672879, 0.790054, 0.765823, 4
472, 0.712845, 0.919267, 0.854159, 5
473, 0.519483, 0.653965, 0.716718, 5
474, 0.301750, 0.450149, 0.421551, 5
475, 0.287859, 0.640021, 0.422577, 5
476, 0.619622, 0.744527, 0.762551, 6
507, 0.403772, 0.579804, 0.682091, 4
508, 0.660267, 0.803499, 0.768015, 4
509, 0.610599, 0.862094, 0.764192, 3
510, 0.702753, 0.780209, 0.847109, 4
511, 0.655464, 0.759328, 0.742245, 4
512, 0.597319, 0.702283, 0.824507, 2
514, 0.537824, 0.695179, 0.650929, 5
515, 0.471069, 0.593386, 0.610903, 6
516, 0.503076, 0.659182, 0.559872, 6
517, 0.349841, 0.479230, 0.450193, 5
518, 0.668478, 0.789842, 0.751923, 6
519, 0.610777, 0.746346, 0.735001, 5
520, 0.578539, 0.681502, 0.655178, 3
521, 0.754070, 0.864863, 0.868860, 4
522, 0.389869, 0.521855, 0.724961, 7
523, 0.818935, 0.923748, 0.910995, 6
524, 0.566357, 0.779092, 0.855911, 6
525, 0.843724, 0.943499, 0.958535, 5
530, 0.743492, 0.872756, 0.882915, 6
531, 0.465340, 0.578045, 0.642395, 5
532, 0.712665, 0.820498, 0.864543, 6
536, 0.637848, 0.804721, 0.814402, 5
537, 0.725448, 0.865475, 0.791017, 5
538, 0.802911, 0.958426, 0.876761, 3
548, 0.385070, 0.616971, 0.387096, 4
549, 0.602475, 0.724956, 0.799660, 6
550, 0.565073, 0.723990, 0.792867, 6
554, 0.567973, 0.782092, 0.536225, 5
555, 0.674262, 0.801514, 0.791373, 6
556, 0.748517, 0.834248, 0.826840, 6
557, 0.474265, 0.703519, 0.498762, 4
558, 0.682833, 0.892872, 0.755866, 4
559, 0.764528, 0.841823, 0.888040, 3
560, 0.648057, 0.756866, 0.800253, 4
561, 0.596477, 0.712451, 0.743165, 5
562, 0.713091, 0.819688, 0.786021, 4
563, 0.717546, 0.795790, 0.893293, 5
564, 0.647809, 0.753359, 0.806514, 5
565, 0.645765, 0.827126, 0.743088, 5
566, 0.674675, 0.813990, 0.719724, 4
567, 0.609094, 0.730990, 0.715085, 4
568, 0.649878, 0.790519, 0.753620, 4
569, 0.681981, 0.783376, 0.780572, 4
570, 0.503439, 0.659155, 0.559987, 4
578, 0.698457, 0.806433, 0.834164, 5
579, 0.716524, 0.848134, 0.842001, 6
580, 0.589535, 0.714422, 0.712660, 6
581, 0.573721, 0.737739, 0.709817, 5
582, 0.555563, 0.730328, 0.766992, 6
590, 0.859020, 0.918334, 0.964409, 5
591, 0.790487, 0.859491, 0.948392, 6
592, 0.799809, 0.898158, 0.906538, 6
593, 0.679177, 0.768052, 0.874909, 6
602, 0.607022, 0.771221, 0.854220, 5
603, 0.517989, 0.657751, 0.684051, 5
604, 0.669665, 0.854520, 0.748658, 5
605, 0.754118, 0.870296, 0.878853, 5
606, 0.673352, 0.811977, 0.824772, 5
611, 0.821301, 0.903296, 0.894211, 5
612, 0.777945, 0.882285, 0.871618, 5
616, 0.669381, 0.794899, 0.778846, 6
617, 0.668221, 0.776350, 0.841227, 6
618, 0.727382, 0.834136, 0.823964, 5
619, 0.620228, 0.727527, 0.745522, 6
620, 0.689012, 0.887701, 0.837188, 5
632, 0.504238, 0.702467, 0.738091, 6
633, 0.453601, 0.598010, 0.669910, 5
634, 0.531942, 0.682120, 0.786760, 6
635, 0.890643, 0.933628, 0.947737, 4
636, 0.667514, 0.793482, 0.735471, 5
637, 0.662345, 0.737224, 0.594179, 4
643, 0.438189, 0.772049, 0.452903, 4
644, 0.437395, 0.662331, 0.564300, 5
649, 0.396097, 0.562740, 0.592086, 3
650, 0.440811, 0.620360, 0.587467, 4
655, 0.317796, 0.424786, 0.559553, 4
656, 0.344315, 0.516512, 0.460281, 2
657, 0.616827, 0.754466, 0.820989, 3
662, 0.876349, 0.933688, 0.914350, 3
663, 0.668387, 0.797333, 0.808818, 2
667, 0.585056, 0.774998, 0.718087, 4
668, 0.689965, 0.744439, 0.917126, 4
669, 0.668317, 0.755112, 0.835660, 5
670, 0.737854, 0.881039, 0.820102, 4
671, 0.688663, 0.818145, 0.778258, 4
672, 0.636241, 0.825580, 0.755118, 4
675, 0.744615, 0.888610, 0.847206, 4
676, 0.782735, 0.863250, 0.881372, 4
677, 0.783058, 0.875843, 0.925592, 4
678, 0.705637, 0.831067, 0.838805, 3
679, 0.852220, 0.928887, 0.920402, 3
680, 0.749996, 0.868760, 0.851659, 3
685, 0.664140, 0.811344, 0.819414, 5
686, 0.492919, 0.661575, 0.612536, 5
687, 0.722278, 0.833034, 0.800158, 4
688, 0.546386, 0.655532, 0.662272, 4
689, 0.647387, 0.729485, 0.835990, 2
692, 0.598040, 0.801614, 0.701053, 6
693, 0.750386, 0.908748, 0.853435, 4
696, 0.745476, 0.853375, 0.810179, 4
697, 0.628657, 0.768624, 0.797977, 4
698, 0.768899, 0.885261, 0.839054, 4
705, 0.523170, 0.693707, 0.719726, 5
706, 0.806364, 0.902832, 0.821226, 3
707, 0.309464, 0.485142, 0.479337, 5
708, 0.624053, 0.761786, 0.669652, 4
709, 0.531198, 0.646978, 0.690477, 3
710, 0.655714, 0.885289, 0.856106, 4
711, 0.680944, 0.749592, 0.865926, 5
712, 0.370812, 0.545392, 0.851847, 4
716, 0.659475, 0.775931, 0.783403, 3
717, 0.697352, 0.800132, 0.770851, 3
723, 0.445363, 0.610842, 0.612624, 3
724, 0.569971, 0.782932, 0.692255, 4
725, 0.798351, 0.873672, 0.888425, 3
726, 0.568579, 0.700186, 0.762732, 4
727, 0.576354, 0.861399, 0.804928, 4
730, 0.442251, 0.704149, 0.574996, 4
731, 0.663228, 0.711112, 0.918185, 4
732, 0.318680, 0.370985, 0.780031, 4
733, 0.644270, 0.758460, 0.766373, 3
742, 0.504773, 0.777624, 0.605247, 5
743, 0.683400, 0.850746, 0.801111, 5
758, 0.579608, 0.704105, 0.731056, 4
759, 0.593056, 0.760129, 0.811356, 5
760, 0.787272, 0.869565, 0.867254, 4
761, 0.526734, 0.620932, 0.749000, 5
762, 0.699104, 0.766763, 0.786992, 3
763, 0.496456, 0.597029, 0.674845, 5
764, 0.454023, 0.682684, 0.706825, 5
765, 0.425335, 0.550256, 0.675585, 5
766, 0.669460, 0.776683, 0.835704, 6
767, 0.609298, 0.739395, 0.689256, 6
768, 0.688447, 0.827170, 0.796649, 4
769, 0.656531, 0.796919, 0.782415, 3
770, 0.650222, 0.758056, 0.776176, 4
771, 0.524401, 0.677022, 0.708867, 6
772, 0.659234, 0.729512, 0.797428, 5
773, 0.669284, 0.771252, 0.810029, 4
774, 0.659353, 0.766567, 0.794729, 4
775, 0.810362, 0.899134, 0.884127, 4
776, 0.660386, 0.811033, 0.686913, 4
777, 0.514938, 0.642432, 0.677175, 4
778, 0.847421, 0.936302, 0.927078, 4
779, 0.576992, 0.686351, 0.838680, 4
780, 0.678148, 0.774722, 0.899736, 6
781, 0.721291, 0.806996, 0.863712, 6
782, 0.537369, 0.673554, 0.784081, 5
783, 0.705539, 0.821545, 0.791024, 5
784, 0.474074, 0.600858, 0.524033, 4
785, 0.585871, 0.665835, 0.847511, 6
786, 0.474597, 0.644477, 0.789997, 6
799, 0.751267, 0.822670, 0.808560, 4
800, 0.527613, 0.623189, 0.637917, 5
801, 0.602004, 0.721992, 0.819823, 7
802, 0.784948, 0.856459, 0.886020, 5
803, 0.717418, 0.905520, 0.852777, 6
809, 0.412156, 0.582804, 0.514381, 7
810, 0.477347, 0.535561, 0.571897, 6
811, 0.555872, 0.649246, 0.737042, 5
812, 0.510122, 0.656706, 0.698505, 6
813, 0.672909, 0.754126, 0.817760, 5
820, 0.581036, 0.768274, 0.777615, 4
821, 0.671567, 0.756317, 0.870979, 6
822, 0.700570, 0.784483, 0.837658, 5
832, 0.574462, 0.677102, 0.767371, 5
833, 0.567316, 0.763831, 0.720832, 5
834, 0.517110, 0.641038, 0.725960, 7
835, 0.488122, 0.601054, 0.732303, 6
836, 0.439477, 0.637772, 0.523382, 4
837, 0.716259, 0.823688, 0.840075, 4
838, 0.690543, 0.790965, 0.833294, 6
839, 0.571362, 0.676483, 0.722697, 5
840, 0.413034, 0.617693, 0.567530, 5
841, 0.647373, 0.753428, 0.820437, 5
842, 0.703629, 0.807912, 0.832929, 5
843, 0.572959, 0.647061, 0.853049, 5
844, 0.759482, 0.850668, 0.848338, 4
845, 0.863833, 0.913578, 0.939513, 3
849, 0.684517, 0.800909, 0.833790, 5
850, 0.639150, 0.760447, 0.809281, 5
851, 0.498660, 0.696934, 0.602861, 4
856, 0.579904, 0.776908, 0.727529, 4
857, 0.395589, 0.503349, 0.724863, 3
858, 0.455333, 0.598507, 0.696216, 3
859, 0.702522, 0.850707, 0.812006, 4
860, 0.410313, 0.606601, 0.571333, 3
861, 0.588646, 0.677250, 0.800427, 4
868, 0.551902, 0.680882, 0.744146, 7
869, 0.561131, 0.653515, 0.880778, 5
870, 0.498490, 0.652349, 0.533200, 4
905, 0.610132, 0.755442, 0.653986, 6
906, 0.467942, 0.676246, 0.459302, 4
907, 0.559761, 0.736906, 0.680405, 6
916, 0.757396, 0.857371, 0.868129, 6
917, 0.525066, 0.740775, 0.555503, 4
918, 0.632748, 0.823268, 0.718974, 5
925, 0.534598, 0.716896, 0.761791, 7
926, 0.716191, 0.819517, 0.827165, 5
927, 0.522269, 0.682154, 0.707077, 6
931, 0.494856, 0.869171, 0.536406, 5
932, 0.511905, 0.814852, 0.638180, 6
933, 0.780580, 0.883119, 0.889950, 5
934, 0.625962, 0.825748, 0.723831, 5
944, 0.656593, 0.789014, 0.726178, 6
945, 0.502465, 0.729842, 0.692172, 6
946, 0.703510, 0.785076, 0.871013, 6
958, 0.544486, 0.708446, 0.764331, 7
959, 0.578004, 0.735036, 0.714705, 6
960, 0.670432, 0.828985, 0.840831, 7
961, 0.611347, 0.739990, 0.847192, 6
964, 0.530438, 0.696232, 0.736085, 7
965, 0.673833, 0.803458, 0.852234, 5
966, 0.793740, 0.882374, 0.867080, 5
969, 0.695474, 0.799627, 0.908551, 7
970, 0.655450, 0.850537, 0.734264, 6
971, 0.396532, 0.540560, 0.680227, 6
972, 0.619717, 0.793165, 0.829438, 5
973, 0.565199, 0.699248, 0.810321, 8
974, 0.939060, 0.971762, 0.914054, 4
975, 0.684004, 0.734369, 0.845123, 5
976, 0.546233, 0.732158, 0.703062, 5
990, 0.515603, 0.791242, 0.702815, 6
991, 0.351981, 0.506807, 0.524976, 7
992, 0.536475, 0.739874, 0.686693, 7
993, 0.567316, 0.763444, 0.788256, 7
994, 0.490896, 0.611053, 0.809500, 6
1000, 0.651051, 0.838741, 0.771551, 6
1001, 0.584928, 0.831994, 0.744274, 5
1002, 0.595683, 0.710537, 0.735737, 4
1003, 0.604174, 0.744153, 0.729930, 5
1009, 0.567764, 0.738403, 0.757806, 4
1010, 0.711255, 0.843198, 0.838020, 4
1011, 0.529542, 0.635884, 0.797135, 4
1020, 0.558892, 0.766927, 0.429942, 5
1021, 0.412108, 0.637337, 0.417093, 8
1022, 0.488265, 0.698384, 0.638823, 7
1031, 0.663707, 0.793508, 0.879307, 6
1032, 0.623414, 0.848714, 0.818416, 5
1033, 0.635187, 0.729115, 0.834200, 5
1037, 0.828910, 0.905404, 0.877635, 5
1038, 0.755074, 0.879699, 0.886247, 4
1047, 0.512897, 0.729373, 0.668000, 7
1048, 0.655697, 0.745793, 0.889325, 6
1051, 0.797192, 0.974216, 0.629274, 4
1052, 0.792287, 0.883748, 0.866817, 5
1056, 0.759363, 0.799625, 0.770326, 5
1057, 0.642370, 0.811161, 0.792552, 6
1074, 0.587254, 0.687741, 0.800954, 7
1075, 0.676524, 0.764641, 0.833669, 6
1076, 0.236571, 0.484021, 0.507922, 8
1077, 0.517475, 0.735328, 0.638028, 5
1078, 0.543676, 0.706786, 0.691382, 6
1079, 0.595835, 0.771976, 0.741233, 4
1080, 0.433135, 0.670033, 0.578162, 6
1081, 0.579098, 0.712049, 0.760832, 7
1082, 0.575434, 0.816250, 0.606656, 4
1083, 0.569310, 0.804876, 0.725780, 5
1087, 0.376037, 0.599468, 0.577169, 4
1088, 0.416323, 0.536186, 0.616841, 7
1089, 0.704654, 0.834499, 0.752636, 4
1090, 0.513127, 0.754201, 0.579490, 5
1091, 0.379758, 0.602643, 0.529984, 6
1092, 0.783977, 0.912891, 0.786806, 4
1093, 0.575558, 0.811787, 0.728025, 5
1094, 0.404225, 0.695019, 0.545182, 6
1095, 0.634448, 0.656409, 0.532753, 3
1097, 0.680660, 0.800763, 0.840543, 7
1098, 0.758964, 0.874005, 0.865539, 6
1099, 0.502210, 0.748739, 0.708446, 5
1100, 0.651023, 0.774878, 0.751471, 7
1101, 0.714429, 0.817942, 0.814472, 7
1102, 0.518594, 0.687739, 0.567876, 5
1103, 0.678006, 0.835668, 0.621527, 4
1105, 0.628994, 0.853450, 0.820759, 4
1106, 0.606273, 0.751916, 0.832020, 6
1107, 0.467454, 0.661116, 0.709813, 7
1108, 0.379210, 0.555623, 0.439629, 5
1116, 0.589366, 0.685560, 0.735766, 5
1117, 0.594120, 0.776404, 0.670493, 5
1118, 0.535101, 0.698505, 0.697561, 5
1122, 0.568882, 0.775523, 0.721566, 6
1123, 0.676936, 0.873724, 0.787857, 6
1124, 0.700969, 0.850488, 0.802767, 5
1125, 0.506316, 0.724725, 0.700196, 6
1126, 0.503346, 0.632865, 0.718544, 7
1127, 0.398066, 0.581333, 0.544108, 6
1128, 0.561246, 0.726458, 0.731383, 5
1129, 0.497644, 0.641552, 0.651256, 5
1130, 0.533909, 0.680311, 0.653009, 5
1134, 0.860412, 0.872849, 0.856178, 4
1135, 0.764201, 0.807602, 0.786030, 3
1143, 0.510807, 0.681113, 0.649954, 5
1144, 0.639154, 0.743090, 0.744534, 4
1145, 0.664632, 0.765667, 0.833470, 4
1146, 0.736944, 0.899715, 0.857461, 5
1147, 0.753546, 0.840342, 0.837242, 6
1148, 0.748199, 0.897173, 0.822529, 4
1149, 0.570258, 0.696837, 0.832441, 7
1150, 0.605165, 0.787025, 0.799787, 6
1151, 0.726819, 0.820393, 0.861387, 7
1152, 0.607676, 0.752313, 0.848720, 4
1153, 0.503079, 0.618698, 0.733558, 6
1154, 0.650684, 0.845567, 0.787668, 4
1155, 0.193410, 0.421760, 0.263814, 4
1156, 0.424270, 0.678365, 0.519237, 6
1157, 0.516062, 0.711526, 0.665956, 5
1161, 0.904132, 0.946849, 0.964153, 5
1162, 0.699901, 0.870454, 0.783260, 6
1163, 0.877131, 0.894205, 0.922713, 4
1164, 0.590815, 0.684924, 0.806331, 7
1165, 0.670776, 0.806991, 0.840157, 6
1166, 0.764380, 0.849151, 0.891741, 5
1169, 0.619094, 0.738273, 0.875219, 7
1170, 0.658196, 0.754485, 0.803847, 5
1173, 0.754058, 0.852273, 0.911162, 5
1174, 0.785420, 0.878454, 0.892072, 7
1175, 0.634271, 0.810694, 0.764516, 4
1178, 0.364172, 0.643219, 0.596166, 6
1179, 0.588817, 0.715660, 0.784042, 5
1180, 0.569147, 0.706216, 0.823129, 5
1181, 0.699226, 0.826872, 0.777531, 5
1182, 0.519841, 0.736611, 0.658007, 6
1183, 0.619734, 0.675212, 0.676816, 3
1191, 0.641955, 0.799743, 0.825923, 5
1192, 0.691564, 0.796324, 0.773757, 4
1193, 0.676106, 0.752941, 0.904800, 6
1194, 0.694520, 0.837083, 0.720533, 6
1195, 0.640716, 0.728499, 0.720907, 4
1200, 0.463845, 0.552003, 0.343532, 3
1201, 0.668208, 0.751839, 0.750276, 4
1202, 0.277064, 0.448750, 0.458971, 5
1203, 0.618676, 0.715210, 0.855637, 7
1204, 0.688805, 0.798530, 0.859623, 5
1205, 0.475751, 0.618299, 0.697006, 6
1206, 0.800807, 0.857783, 0.923452, 5
1207, 0.503297, 0.749778, 0.774741, 5
1208, 0.682366, 0.791495, 0.833916, 4
1209, 0.732905, 0.824133, 0.859650, 5
1210, 0.764937, 0.850287, 0.917937, 5
1211, 0.685252, 0.795316, 0.834959, 5
1215, 0.647649, 0.768813, 0.766839, 5
1216, 0.713242, 0.817162, 0.856455, 6
1217, 0.677437, 0.844604, 0.838539, 5
1218, 0.682520, 0.731411, 0.863706, 5
1219, 0.551208, 0.740615, 0.723845, 5
1225, 0.560046, 0.665363, 0.775756, 6
1226, 0.727101, 0.820352, 0.900790, 5
1227, 0.661612, 0.735521, 0.870262, 5
1228, 0.600587, 0.696287, 0.842470, 5
1229, 0.653224, 0.730249, 0.882387, 5
1232, 0.698439, 0.848399, 0.818200, 6
1233, 0.616147, 0.797277, 0.769127, 6
1234, 0.694931, 0.817858, 0.827263, 4
1246, 0.708465, 0.812741, 0.820670, 4
1247, 0.738104, 0.829265, 0.898146, 6
1248, 0.689717, 0.782089, 0.738760, 5
1249, 0.837762, 0.897015, 0.954040, 6
1253, 0.467830, 0.593614, 0.670610, 7
1254, 0.669813, 0.829321, 0.815162, 6
1255, 0.625635, 0.741715, 0.801280, 5
1256, 0.504225, 0.704012, 0.790962, 6
1257, 0.786568, 0.882905, 0.891104, 6
1258, 0.796519, 0.905101, 0.898976, 6
1259, 0.651100, 0.840466, 0.790984, 5
1260, 0.592905, 0.771256, 0.757746, 6
1261, 0.674440, 0.763651, 0.806936, 4
1262, 0.489434, 0.631413, 0.734398, 6
1263, 0.825314, 0.899019, 0.890965, 5
1264, 0.772435, 0.880208, 0.909176, 5
1274, 0.399812, 0.618836, 0.603621, 5
1275, 0.632741, 0.797937, 0.751190, 5
1276, 0.691495, 0.796341, 0.886943, 6
1277, 0.748075, 0.833960, 0.913558, 5
1278, 0.644001, 0.822878, 0.787843, 6
1279, 0.809803, 0.874931, 0.934464, 6
1284, 0.508534, 0.798498, 0.701380, 5
1285, 0.701449, 0.796025, 0.872464, 5
1286, 0.557900, 0.726719, 0.694808, 5
1287, 0.484728, 0.629364, 0.637459, 6
1288, 0.767768, 0.857657, 0.913195, 5
1289, 0.829000, 0.908206, 0.923911, 5
1290, 0.664866, 0.808487, 0.831895, 5
1291, 0.550634, 0.692079, 0.701833, 5
1292, 0.577323, 0.738070, 0.711836, 6
1293, 0.580046, 0.731609, 0.834869, 6
1294, 0.696760, 0.842124, 0.720735, 4
1296, 0.674652, 0.819915, 0.874393, 5
1297, 0.690054, 0.780928, 0.876178, 6
1298, 0.622926, 0.798202, 0.839366, 6
1301, 0.500825, 0.666046, 0.623082, 4
1302, 0.542163, 0.671086, 0.713571, 5
1303, 0.638309, 0.778552, 0.801267, 5
1304, 0.708407, 0.894105, 0.867803, 5
1305, 0.769278, 0.905251, 0.806791, 4
1306, 0.548357, 0.695036, 0.716319, 4
1307, 0.598086, 0.771483, 0.752350, 5
1313, 0.838975, 0.898701, 0.967706, 5
1314, 0.604208, 0.716433, 0.753629, 5
1328, 0.645460, 0.792241, 0.772416, 5
1329, 0.598160, 0.816011, 0.789020, 5
1330, 0.739180, 0.826383, 0.863691, 5
1331, 0.624925, 0.700162, 0.853914, 5
1334, 0.543413, 0.726832, 0.720664, 7
1335, 0.596551, 0.728656, 0.755965, 6
1336, 0.546795, 0.675694, 0.784929, 6
1337, 0.529233, 0.689835, 0.801484, 7
